,IMO_Number,DWT
17378,9348106,80293
17379,9348156,41350
17380,9350032,72447
17381,9350393,62214
17382,9350642,37412
17383,9351103,8685
17384,9351127,65890
17385,9351139,65890
17386,9351141,65890
17387,9352420,50596
17388,9353228,42183
17389,9354179,51255
17390,9354519,45998
17391,9354856,82295
17392,9357951,80454
17393,9357963,80398
17394,9357975,80409
17395,9358321,51215
17396,9358620,19908
17397,9360128,106808
17398,9360752,53124
17399,9361196,82295
17400,9361225,82295
17401,9361469,13078
17402,9362396,53093
17403,9362401,53160
17404,9363869,19896
17405,9364239,105400
17406,9364825,53483
17407,9364928,38603
17408,9364966,16967
17409,9365843,26811
17410,9366421,12545
17411,9366495,12595
17412,9366500,12545
17413,9367669,47322
17414,9367724,47186
17415,9367839,34325
17416,9370006,55840
17417,9370654,10003
17418,9370666,10008
17419,9370769,82672
17420,9371933,7709
17421,9372561,72722
17422,9373618,53393
17423,9374832,177876
17424,9375927,81426
17425,9376012,34186
17426,9376385,81448
17427,9377963,33361
17428,9378266,10003
17429,9379155,46745
17430,9379703,296068
17431,9380051,47409
17432,9381847,46554
17433,9382982,74329
17434,9383235,34330
17435,9384021,51257
17436,9384540,58300
17437,9384954,180159
17438,9385087,32271
17439,9385154,32162
17440,9385491,54204
17441,9385879,23278
17442,9386407,58722
17443,9387920,51510
17444,9388340,90466
17445,9389215,55679
17446,9389382,51733
17447,9389837,74999
17448,9390525,10809
17449,9391153,19998
17450,9391610,56548
17451,9391660,53139
17452,9391672,53142
17453,9392339,12856
17454,9392999,19865
17455,9393187,180129
17456,9394507,296908
17457,9394727,6695
17458,9394739,6855
17459,9394765,82562
17460,9394909,58837
17461,9395044,18322
17462,9395630,13370
17463,9397030,11479
17464,9397054,13069
17465,9397731,81297
17466,9397884,55688
17467,9398058,297934
17468,9398060,297863
17469,9398084,302624
17470,9398694,170923
17471,9398981,83690
17472,9399090,81502
17473,9399507,158267
17474,9399765,35391
17475,9399882,49996
17476,9400083,81002
17477,9400136,63350
17478,9400186,52788
17479,9400198,52788
17480,9401491,82574
17481,9401843,51725
17482,9401867,50806
17483,9401960,82533
17484,9402914,158266
17485,9403085,58765
17486,9403554,74999
17487,9404314,9500
17488,9404895,13079
17489,9404900,13056
17490,9404998,55073
17491,9405007,55091
17492,9405851,51022
17493,9406180,50420
17494,9406518,180230
17495,9406544,206330
17496,9407328,23640
17497,9407469,55473
17498,9407847,73334
17499,9408255,56812
17500,9408281,56843
17501,9409089,55638
17502,9409209,85450
17503,9409247,317441
17504,9409493,45634
17505,9409584,31760
17506,9410002,51238
17507,9410208,149991
17508,9410997,297007
17509,9412787,21442
17510,9412995,105355
17511,9413028,105416
17512,9414266,35277
17513,9414278,45997
17514,9414632,97730
17515,9414967,20139
17516,9416630,309140
17517,9416692,157667
17518,9417751,73723
17519,9418444,81932
17520,9418779,55848
17521,9419644,34528
17522,9419656,34533
17523,9419797,42011
17524,9420306,55457
17525,9423073,176364
17526,9423774,178104
17527,9424211,319106
17528,9424649,46547
17529,9425186,28261
17530,9425318,49999
17531,9425760,58163
17532,9425887,58091
17533,9425899,58091
17534,9426001,93251
17535,9426013,93313
17536,9426025,93258
17537,9426063,93353
17538,9426087,93274
17539,9426154,57937
17540,9426570,13802
17541,9426790,63059
17542,9428322,17195
17543,9428360,49999
17544,9429039,112043
17545,9429053,57012
17546,9429065,57011
17547,9430777,50334
17548,9430789,50244
17549,9431185,119346
17550,9431800,50249
17551,9431812,50278
17552,9431898,34003
17553,9432828,10608
17554,9433444,8124
17555,9433717,93796
17556,9434371,179754
17557,9434383,180575
17558,9434539,62942
17559,9434565,179759
17560,9434670,13224
17561,9435820,11775
17562,9436367,101433
17563,9436379,101383
17564,9437414,92667
17565,9437658,74863
17566,9439204,105344
17567,9439589,180096
17568,9439606,180099
17569,9440332,180391
17570,9440784,51779
17571,9441192,73766
17572,9442249,16512
17573,9442744,82562
17574,9442990,76302
17575,9444924,28333
17576,9446441,181709
17577,9446570,181458
17578,9446702,56942
17579,9447768,51551
17580,9447976,175152
17581,9447990,175101
17582,9448164,74862
17583,9448798,101200
17584,9449259,57700
17585,9449429,12789
17586,9450703,34409
17587,9451616,179223
17588,9451628,179223
17589,9452476,180388
17590,9452579,179329
17591,9452646,56956
17592,9452658,57001
17593,9453080,179185
17594,9453389,87340
17595,9453523,93115
17596,9454199,55469
17597,9455387,35196
17598,9455399,35152
17599,9456226,56563
17600,9456551,55596
17601,9456678,179397
17602,9456692,179515
17603,9456977,51534
17604,9456989,51602
17605,9456991,61983
17606,9457000,61962
17607,9457830,12823
17608,9457866,93318
17609,9458755,93297
17610,9459096,49999
17611,9459242,45996
17612,9460186,33303
17613,9460265,35925
17614,9460394,61360
17615,9460502,17568
17616,9460605,76424
17617,9461269,169092
17618,9462495,175508
17619,9463059,141334
17620,9464546,28361
17621,9464687,54278
17622,9464716,54308
17623,9465368,33261
17624,9465772,75187
17625,9465801,75206
17626,9468293,95238
17627,9468310,95660
17628,9468358,174964
17629,9468401,180717
17630,9469546,182060
17631,9469869,177736
17632,9469871,177736
17633,9469883,30135
17634,9469895,30152
17635,9469900,30104
17636,9469912,30175
17637,9470040,319368
17638,9470258,50378
17639,9470313,28368
17640,9471226,50157
17641,9471238,50134
17642,9471252,80545
17643,9472103,34162
17644,9472127,140637
17645,9472165,140241
17646,9472189,140146
17647,9473353,175018
17648,9473597,32216
17649,9473688,33735
17650,9473717,45998
17651,9473937,17567
17652,9474230,33683
17653,9474620,92776
17654,9474709,80929
17655,9475430,16788
17656,9476460,93257
17657,9476472,93251
17658,9476484,93263
17659,9476525,93253
17660,9476537,93266
17661,9477684,53716
17662,9478638,50222
17663,9478860,55598
17664,9478937,55616
17665,9478949,55581
17666,9479058,56236
17667,9480370,8680
17668,9480552,82154
17669,9480942,53452
17670,9480954,53491
17671,9481685,106438
17672,9481946,34529
17673,9482251,182737
17674,9483188,55783
17675,9483217,55783
17676,9483542,80387
17677,9484704,93028
17678,9484730,319287
17679,9485904,34420
17680,9485930,34467
17681,9487031,31776
17682,9487873,93038
17683,9488865,180149
17684,9488968,53632
17685,9490466,79642
17686,9490557,92500
17687,9490777,57970
17688,9491202,56810
17689,9491214,56877
17690,9491226,56729
17691,9491238,56780
17692,9491628,23265
17693,9491874,12806
17694,9492103,180311
17695,9492361,14953
17696,9492414,57022
17697,9493676,56820
17698,9493731,56803
17699,9493779,149998
17700,9494101,82217
17701,9494149,57334
17702,9494228,179643
17703,9494591,83964
17704,9495040,90488
17705,9495959,51661
17706,9496642,93242
17707,9497220,115401
17708,9497323,79403
17709,9497880,57809
17710,9498482,32241
17711,9499618,57005
17712,9500039,56155
17713,9500132,17475
17714,9500584,55733
17715,9500807,56729
17716,9501150,316373
17717,9501174,316373
17718,9501605,178132
17719,9501851,179184
17720,9502752,35256
17721,9502764,35220
17722,9504607,34067
17723,9504619,8055
17724,9504798,14356
17725,9505833,178987
17726,9506710,15306
17727,9508299,12015
17728,9508706,53100
17729,9508861,296919
17730,9508938,19991
17731,9509176,46998
17732,9510151,15290
17733,9511052,60200
17734,9512575,93758
17735,9513115,319319
17736,9513373,11500
17737,9513830,55443
17738,9514987,12459
17739,9515008,12550
17740,9515046,80655
17741,9515929,296988
17742,9516258,49996
17743,9516442,156572
17744,9516868,16825
17745,9516935,319725
17746,9518062,82162
17747,9519078,178906
17748,9519212,28358
17749,9519298,57015
17750,9519339,56889
17751,9519365,180730
17752,9520352,19118
17753,9520376,86170
17754,9520649,58120
17755,9522415,49999
17756,9522647,179570
17757,9524205,23645
17758,9524451,158574
17759,9526875,106043
17760,9526899,106043
17761,9526930,106043
17762,9527403,45996
17763,9528017,32535
17764,9528380,50895
17765,9528392,47499
17766,9528720,14141
17767,9530905,320350
17768,9531466,16670
17769,9532159,108994
17770,9532161,108994
17771,9532800,90799
17772,9534614,54867
17773,9536820,45953
17774,9539195,175043
17775,9539585,49992
17776,9541631,55088
17777,9542166,19992
17778,9542477,74973
17779,9542685,31997
17780,9543885,80328
17781,9543938,12876
17782,9544059,82165
17783,9544085,81896
17784,9544736,36781
17785,9545168,180274
17786,9545297,180705
17787,9546813,180818
17788,9546899,175611
17789,9547154,38462
17790,9549281,23645
17791,9551351,28346
17792,9551686,56757
17793,9551698,56778
17794,9551715,180463
17795,9551727,180694
17796,9551923,23250
17797,9552812,83483
17798,9553139,28343
17799,9553775,87329
17800,9553787,87329
17801,9553957,3527
17802,9555436,7673
17803,9557630,13554
17804,9561332,32080
17805,9561368,47975
17806,9563380,35052
17807,9566643,56108
17808,9566849,79452
17809,9567025,175591
17810,9567116,175641
17811,9567661,90388
17812,9567946,57227
17813,9567958,57238
17814,9567984,181458
17815,9569750,80459
17816,9569841,50284
17817,9570840,93296
17818,9573115,179147
17819,9573658,47980
17820,9573672,47879
17821,9573696,47941
17822,9573713,63227
17823,9574999,9021
17824,9575096,297052
17825,9575101,297123
17826,9575199,63227
17827,9575254,63500
17828,9575266,63500
17829,9577070,74552
17830,9577109,74552
17831,9578608,17727
17832,9579626,80415
17833,9580003,31657
17834,9580027,32070
17835,9580209,83478
17836,9581760,181415
17837,9582477,82158
17838,9582491,82167
17839,9582946,81893
17840,9582996,81782
17841,9584712,12512
17842,9586356,81533
17843,9586435,7694
17844,9586631,81276
17845,9586758,17644
17846,9586801,179929
17847,9587154,32493
17848,9587166,32491
17849,9587350,177029
17850,9587879,55660
17851,9588574,56754
17852,9589621,121624
17853,9590096,91950
17854,9590113,81310
17855,9590228,56804
17856,9590230,56810
17857,9590785,28367
17858,9590864,181338
17859,9591088,81462
17860,9591284,297388
17861,9591430,79421
17862,9591571,95608
17863,9591765,93326
17864,9591997,76067
17865,9592068,82269
17866,9592109,82178
17867,9592135,81123
17868,9592721,57023
17869,9592745,56898
17870,9592783,178929
17871,9593323,55832
17872,9593828,81793
17873,9593892,50728
17874,9594444,32891
17875,9594872,74986
17876,9594884,74919
17877,9595175,37193
17878,9595216,299996
17879,9595228,299981
17880,9595448,104409
17881,9595981,37009
17882,9596167,57949
17883,9596260,46652
17884,9596301,23523
17885,9596313,23560
17886,9596325,180144
17887,9596947,299999
17888,9597018,149999
17889,9597202,81254
17890,9597276,299984
17891,9597379,56686
17892,9597678,37118
17893,9597812,81323
17894,9597989,32519
17895,9598012,18448
17896,9598153,28225
17897,9598206,82044
17898,9598309,95720
17899,9599121,98697
17900,9599913,56719
17901,9600982,71279
17902,9601936,36845
17903,9601948,36845
17904,9602148,79393
17905,9602356,82122
17906,9602411,82134
17907,9602435,81918
17908,9602875,52065
17909,9603221,52072
17910,9603233,52039
17911,9603520,93229
17912,9603958,28378
17913,9603972,82000
17914,9603996,82000
17915,9604079,296887
17916,9604859,81402
17917,9606015,37045
17918,9606912,11000
17919,9607095,69989
17920,9609160,81569
17921,9609249,58051
17922,9609615,82235
17923,9610171,4427
17924,9610200,36258
17925,9610250,296714
17926,9610286,81541
17927,9612430,181303
17928,9614701,17577
17929,9614880,181415
17930,9614933,181429
17931,9615119,38204
17932,9616759,6265
17933,9617478,57000
17934,9618501,38529
17935,9618616,56621
17936,9619593,61423
17937,9619775,82566
17938,9619804,82541
17939,9620176,57200
17940,9620633,78095
17941,9621168,179938
17942,9621211,5488
17943,9622423,82197
17944,9622631,144179
17945,9623879,155721
17946,9624287,60058
17947,9624328,28206
17948,9626596,40413
17949,9626900,63490
17950,9626950,56578
17951,9627954,87750
17952,9628087,81434
17953,9628104,81425
17954,9628568,38168
17955,9629081,104300
17956,9629469,80529
17957,9629639,75480
17958,9630729,58018
17959,9631876,60149
17960,9632492,66347
17961,9632600,58018
17962,9632612,58018
17963,9633446,149999
17964,9634701,205991
17965,9635626,57450
17966,9635690,80505
17967,9638044,206010
17968,9638422,35466
17969,9638484,58685
17970,9638563,74695
17971,9638642,81361
17972,9638824,58753
17973,9638836,58651
17974,9638850,207422
17975,9638874,207435
17976,9640097,19801
17977,9640504,7019
17978,9640592,58642
17979,9640619,58612
17980,9640956,71552
17981,9641675,1441
17982,9641857,95768
17983,9642019,49995
17984,9642136,61414
17985,9642148,61486
17986,9644172,63250
17987,9644196,63200
17988,9644263,22996
17989,9644495,55337
17990,9645865,121805
17991,9645982,7041
17992,9646900,40481
17993,9649146,26120
17994,9649706,75658
17995,9650133,58595
17996,9650157,58620
17997,9650169,58630
17998,9650494,35207
17999,9650860,81813
18000,9652325,37052
18001,9652583,82293
18002,9654804,187882
18003,9656400,74936
18004,9658795,33379
18005,9659127,28576
18006,9659189,38302
18007,9659854,181371
18008,9659866,181387
18009,9659919,61393
18010,9659921,27930
18011,9660516,81855
18012,9660657,49995
18013,9662318,66622
18014,9666508,7301
18015,9666560,86455
18016,9667423,38046
18017,9667447,61448
18018,9667930,49997
18019,9668403,61398
18020,9668934,37429
18021,9670937,39826
18022,9671802,82061
18023,9673783,81091
18024,9675597,77116
18025,9675652,207872
18026,9676527,50885
18027,9676618,38681
18028,9676864,18808
18029,9678329,61485
18030,9678484,84970
18031,9678824,208003
18032,9679907,115657
18033,9681508,60225
18034,9681704,32723
18035,9681900,39810
18036,9681962,80444
18037,9682382,49746
18038,9682590,92762
18039,9682928,37920
18040,9683415,49746
18041,9684641,145376
18042,9684653,145551
18043,9684677,145368
18044,9684689,145372
18045,9685358,115396
18046,9686704,49990
18047,9686974,49990
18048,9687083,55975
18049,9687100,56104
18050,9687124,81344
18051,9687186,81841
18052,9687681,81842
18053,9687837,81014
18054,9687851,81084
18055,9689134,49990
18056,9689835,81001
18057,9689976,318570
18058,9690145,86867
18059,9690157,87139
18060,9692002,98954
18061,9692014,99025
18062,9692351,49635
18063,9692703,55757
18064,9693549,54684
18065,9693587,179656
18066,9694191,49997
18067,9694490,77997
18068,9694593,65165
18069,9694622,54627
18070,9696113,179354
18071,9700067,63493
18072,9700665,63377
18073,9700885,61274
18074,9701334,182472
18075,9701346,182481
18076,9702522,63527
18077,9702572,182476
18078,9702584,182608
18079,9702625,38330
18080,9702687,180940
18081,9702699,180940
18082,9705160,61571
18083,9705988,63334
18084,9706334,28365
18085,9708162,63562
18086,9708447,146214
18087,9708459,145730
18088,9708992,81870
18089,9709312,34327
18090,9709336,34376
18091,9710139,81070
18092,9710517,63581
18093,9710531,63540
18094,9710579,77247
18095,9711145,82028
18096,9711286,61300
18097,9712163,63266
18098,9712199,63462
18099,9712216,63415
18100,9712462,35947
18101,9713052,209067
18102,9713351,119137
18103,9713959,61166
18104,9713961,61320
18105,9714240,207562
18106,9714252,39828
18107,9714305,84295
18108,9715218,39728
18109,9715830,60935
18110,9717400,180499
18111,9717498,63270
18112,9717656,38330
18113,9717670,38613
18114,9717709,82000
18115,9718351,209177
18116,9718387,209190
18117,9718428,49737
18118,9719379,38852
18119,9719939,181055
18120,9720067,61022
18121,9721322,63685
18122,9721334,63638
18123,9721499,180228
18124,9721891,49999
18125,9722065,63376
18126,9723069,299999
18127,9723083,299999
18128,9723681,54243
18129,9723849,82094
18130,9723851,82084
18131,9723992,63592
18132,9724099,19822
18133,9724647,207999
18134,9724673,45999
18135,9724740,63056
18136,9724752,63057
18137,9724829,250342
18138,9725574,66613
18139,9725859,19994
18140,9726463,49796
18141,9727003,300932
18142,9727039,299989
18143,9727065,81841
18144,9727144,60618
18145,9727156,81841
18146,9727285,37679
18147,9727297,61285
18148,9727314,77105
18149,9728136,81845
18150,9728186,81845
18151,9728215,81671
18152,9728370,34874
18153,9729180,179611
18154,9729556,63166
18155,9730098,297638
18156,9730335,49999
18157,9731391,43368
18158,9731573,209187
18159,9731729,25196
18160,9731781,25194
18161,9731793,25198
18162,9732371,95194
18163,9732553,299010
18164,9732931,49709
18165,9733818,299999
18166,9734173,36880
18167,9734525,54481
18168,9734678,54336
18169,9735842,63268
18170,9736042,33399
18171,9736286,82082
18172,9736640,63368
18173,9736925,182625
18174,9737357,63083
18175,9738375,38854
18176,9738507,63497
18177,9738753,61313
18178,9738961,61266
18179,9739276,25253
18180,9739678,119368
18181,9740134,63579
18182,9740330,297638
18183,9740811,84956
18184,9741827,54413
18185,9744001,18095
18186,9746023,61452
18187,9746229,49990
18188,9746671,26798
18189,9747883,180981
18190,9747895,180967
18191,9748916,319896
18192,9749398,36028
18193,9749611,25284
18194,9749788,54312
18195,9749946,34552
18196,9750828,182631
18197,9750919,211182
18198,9751509,11700
18199,9753741,3670
18200,9756389,84291
18201,9757204,147021
18202,9757931,61299
18203,9758442,81855
18204,9758715,81361
18205,9758741,61213
18206,9759604,318926
18207,9761956,74042
18208,9762534,17416
18209,9763631,36766
18210,9763980,57523
18211,9763992,57523
18212,9764025,81805
